,Player,Team,Season,cluster,score,zscore,rank,RANK
2515,Rudy Gay,Grizzlies,2006-2007,9,12.2595208156,-0.020270000563,354.0,25.0
2662,Gerald Green,Celtics,2006-2007,9,-4.98632597966,-0.37443799768,443.0,30.0
2793,Rasual Butler,Hornets,2006-2007,9,30.4035810056,0.352344086371,271.0,18.0
2910,Matt Barnes,Warriors,2006-2007,9,44.8278891204,0.648567772889,208.0,12.0
2996,Travis Outlaw,Trail Blazers,2006-2007,9,-9.66983396587,-0.470620496727,467.0,31.0
3204,Walter Herrmann,Bobcats,2006-2007,9,6.68436639776,-0.134763727501,394.0,27.0
3230,Bostjan Nachbar,Nets,2006-2007,9,28.7207805189,0.3177853845,279.0,20.0
3552,Antoine Walker,Heat,2006-2007,9,-13.2315111087,-0.543764603539,491.0,35.0
3553,Jorge Garbajosa,Raptors,2006-2007,9,31.0006882132,0.364606532299,268.0,17.0
3582,Maurice Evans,Lakers,2006-2007,9,-16.955266853,-0.620237224998,507.0,36.0
3612,Andrei Kirilenko,Jazz,2006-2007,9,46.6639459331,0.68627381143,197.0,11.0
3897,James Posey,Heat,2006-2007,9,32.3669181818,0.392664008242,262.0,16.0
4182,Jarvis Hayes,Wizards,2006-2007,9,-12.109168112,-0.520715693506,478.0,34.0
4271,Kelenna Azubuike,Warriors,2006-2007,9,-29.514983233,-0.878168867756,583.0,40.0
4323,Donyell Marshall,Cavaliers,2006-2007,9,11.2035572331,-0.041955714897,361.0,26.0
4542,Rodney Carney,Sixers,2006-2007,9,-38.9719572009,-1.07238128126,631.0,42.0
4567,Vladimir Radmanovic,Lakers,2006-2007,9,-18.8843961398,-0.659854639195,519.0,38.0
4679,James Jones,Suns,2006-2007,9,-4.48733174345,-0.364190441192,442.0,29.0
4687,Joey Graham,Raptors,2006-2007,9,-39.7046361245,-1.08742788523,638.0,43.0
4696,Devean George,Mavericks,2006-2007,9,-10.9480834268,-0.496871167789,473.0,32.0
5571,Kirk Snyder,Rockets,2006-2007,9,-65.9613954084,-1.62664778882,724.0,48.0
5748,Ronnie Brewer,Jazz,2006-2007,9,-69.868998483,-1.70689597674,731.0,49.0
5782,Mickael Gelabale,SuperSonics,2006-2007,9,-47.5514176864,-1.24857270709,673.0,47.0
5846,Antoine Wright,Nets,2006-2007,9,-46.1303629003,-1.21938932552,669.0,46.0
6040,Linton Johnson,Hornets,2006-2007,9,-29.5914893882,-0.879740030487,584.0,41.0
6124,Jared Jeffries,Knicks,2006-2007,9,-42.149754948,-1.13764187859,652.0,44.0
6161,Brian Scalabrine,Celtics,2006-2007,9,-18.4401677092,-0.650731776433,513.0,37.0
6198,Robert Horry,Spurs,2006-2007,9,-12.0324742238,-0.519140675412,477.0,33.0
6365,Thabo Sefolosha,Bulls,2006-2007,9,-44.546951917,-1.18687172849,660.0,45.0
481,Josh Howard,Mavericks,2007-2008,9,64.6307369334,1.05524742338,115.0,3.0
575,Mike Dunleavy,Pacers,2007-2008,9,101.822157419,1.81902614992,28.0,2.0
698,Rashard Lewis,Magic,2007-2008,9,148.017729005,2.7677179282,4.0,1.0
898,Luol Deng,Bulls,2007-2008,9,49.6923021148,0.748465413626,186.0,7.0
1316,Marvin Williams,Hawks,2007-2008,9,20.8511844506,0.1561720343,318.0,12.0
1690,Travis Outlaw,Trail Blazers,2007-2008,9,15.1101879212,0.0382725036813,345.0,14.0
1742,Grant Hill,Suns,2007-2008,9,51.0543995533,0.776438022187,177.0,5.0
1898,Ryan Gomes,Timberwolves,2007-2008,9,23.3232308097,0.206939022908,311.0,11.0
2168,Josh Childress,Hawks,2007-2008,9,20.5833260983,0.150671181992,321.0,13.0
2292,Wally Szczerbiak,"Cavaliers, SuperSonics",2007-2008,9,14.5421306442,0.0266066394055,349.0,15.0
2413,Linas Kleiza,Nuggets,2007-2008,9,33.108112093,0.407885479598,259.0,9.0
2889,Kyle Korver,"76ers, Jazz",2007-2008,9,43.1046980109,0.61317959212,215.0,8.0
2902,Bostjan Nachbar,Nets,2007-2008,9,8.38593746421,-0.099819545072,386.0,17.0
3281,Bonzi Wells,"Rockets, Hornets",2007-2008,9,-2.70598225221,-0.327607895321,430.0,18.0
3515,Kelenna Azubuike,Warriors,2007-2008,9,-3.76474865501,-0.349351169557,439.0,19.0
3547,Jamario Moon,Raptors,2007-2008,9,50.4314429336,0.76364472181,183.0,6.0
3684,Matt Harpring,Jazz,2007-2008,9,-19.6298969168,-0.675164558168,522.0,23.0
3709,Quentin Richardson,Knicks,2007-2008,9,-5.85700001287,-0.392318527534,451.0,21.0
3763,James Jones,Trail Blazers,2007-2008,9,32.9622966588,0.404890952226,260.0,10.0
3822,Dorell Wright,Heat,2007-2008,9,10.1201216907,-0.0642056050082,370.0,16.0
4104,James Posey,Celtics,2007-2008,9,52.1233681791,0.798390813584,170.0,4.0
4141,Wilson Chandler,Knicks,2007-2008,9,-52.2268538715,-1.34458944021,687.0,30.0
4468,Shawne Williams,Pacers,2007-2008,9,-35.1572230821,-0.994040289456,611.0,26.0
4507,Matt Barnes,Warriors,2007-2008,9,-4.20923892694,-0.358479409603,441.0,20.0
5013,Rodney Carney,76ers,2007-2008,9,-34.910944601,-0.988982610502,609.0,25.0
5045,Jared Dudley,Bobcats,2007-2008,9,-27.4506241301,-0.835774316912,568.0,24.0
5220,Trevor Ariza,"Magic, Lakers",2007-2008,9,-18.7608851773,-0.65731816588,517.0,22.0
6203,Austin Croshere,Warriors,2007-2008,9,-51.922120809,-1.33833131328,686.0,29.0
6334,Jared Jeffries,Knicks,2007-2008,9,-50.8622749759,-1.3165658714,681.0,28.0
6802,Robert Horry,Spurs,2007-2008,9,-45.0168543545,-1.19652184351,662.0,27.0
208,Carmelo Anthony,Nuggets,2008-2009,9,87.2037149071,1.51881563739,57.0,4.0
243,Antawn Jamison,Wizards,2008-2009,9,95.4643560848,1.68845965519,40.0,2.0
451,Al Harrington,"Warriors, Knicks",2008-2009,9,92.0602695981,1.61855189668,49.0,3.0
641,Corey Maggette,Warriors,2008-2009,9,13.3986534405,0.00312370836745,351.0,22.0
776,Rashard Lewis,Magic,2008-2009,9,150.643753086,2.82164706837,3.0,1.0
960,Gerald Wallace,Bobcats,2008-2009,9,75.8276244986,1.28519143773,79.0,6.0
981,Jeff Green,Thunder,2008-2009,9,55.0217016982,0.85791221544,157.0,8.0
1161,Josh Smith,Hawks,2008-2009,9,85.0108079008,1.47378117248,61.0,5.0
1227,Thaddeus Young,76ers,2008-2009,9,49.8075522695,0.750832239503,185.0,12.0
1396,Wilson Chandler,Knicks,2008-2009,9,42.6441629989,0.603721850512,218.0,15.0
1416,Kelenna Azubuike,Warriors,2008-2009,9,43.7758485513,0.626962623216,211.0,13.0
1485,Luol Deng,Bulls,2008-2009,9,52.5870696665,0.807913583269,169.0,10.0
1552,Marvin Williams,Hawks,2008-2009,9,50.9677079452,0.77465768669,178.0,11.0
1691,Ryan Gomes,Timberwolves,2008-2009,9,34.3737960614,0.433878100394,253.0,17.0
1800,Shawn Marion,"Heat, Raptors",2008-2009,9,56.5211839803,0.888706217199,152.0,7.0
1847,Travis Outlaw,Trail Blazers,2008-2009,9,26.3055171736,0.268184515859,290.0,20.0
2085,Grant Hill,Suns,2008-2009,9,30.5695940701,0.355753400815,270.0,19.0
2255,Hakim Warrick,Grizzlies,2008-2009,9,-11.1357182094,-0.50072451497,474.0,27.0
2257,Andrei Kirilenko,Jazz,2008-2009,9,53.7500436935,0.831796909309,161.0,9.0
2731,Matt Barnes,Suns,2008-2009,9,43.2478094338,0.616118588774,214.0,14.0
2753,Quentin Richardson,Knicks,2008-2009,9,24.1986524165,0.224917050939,304.0,21.0
3290,Kyle Korver,Jazz,2008-2009,9,34.3221630261,0.432817742563,254.0,18.0
3350,James Posey,Hornets,2008-2009,9,36.3257088421,0.473963406051,243.0,16.0
3527,Tim Thomas,"Clippers, Knicks, Bulls",2008-2009,9,-0.104853448928,-0.274190015095,419.0,24.0
3702,Brandon Rush,Pacers,2008-2009,9,-14.4013871898,-0.567789673077,499.0,29.0
4334,Glen Davis,Celtics,2008-2009,9,4.8862016216,-0.171691599169,404.0,23.0
4981,Thabo Sefolosha,"Bulls, Thunder",2008-2009,9,-7.91911244868,-0.434666939873,460.0,26.0
5231,Jared Dudley,"Bobcats, Suns",2008-2009,9,-14.3790604913,-0.567331162564,498.0,28.0
5260,Stephen Graham,Pacers,2008-2009,9,-55.3423446057,-1.4085704744,702.0,33.0
5273,Nicolas Batum,Trail Blazers,2008-2009,9,-5.54341478824,-0.385878608854,450.0,25.0
5305,Damien Wilkins,Thunder,2008-2009,9,-54.1233733489,-1.38353716559,698.0,32.0
5467,James Singleton,Mavericks,2008-2009,9,-30.9599030166,-0.90784235099,591.0,30.0
5917,Julian Wright,Hornets,2008-2009,9,-62.5775857302,-1.55715644342,716.0,35.0
6264,Donte Greene,Kings,2008-2009,9,-56.6488119296,-1.43540063942,709.0,34.0
6341,Trenton Hassell,Nets,2008-2009,9,-51.3896532149,-1.32739633377,684.0,31.0
11,Kevin Durant,Thunder,2009-2010,9,128.530082614,2.3675113873,8.0,1.0
34,Carmelo Anthony,Nuggets,2009-2010,9,89.0515755061,1.55676408347,52.0,6.0
148,Danny Granger,Pacers,2009-2010,9,113.786309661,2.06472703588,20.0,2.0
489,Corey Maggette,Warriors,2009-2010,9,12.0493362492,-0.0245864396333,356.0,24.0
626,Antawn Jamison,"Wizards, Cavaliers",2009-2010,9,87.0090719255,1.51481836687,58.0,7.0
695,Gerald Wallace,Bobcats,2009-2010,9,105.537872333,1.89533364149,23.0,3.0
780,Al Harrington,Knicks,2009-2010,9,50.9444319536,0.774179681092,179.0,12.0
795,Luol Deng,Bulls,2009-2010,9,70.1950124683,1.16951773698,97.0,8.0
1221,Wilson Chandler,Knicks,2009-2010,9,20.0557668293,0.139837001922,324.0,20.0
1258,Jeff Green,Thunder,2009-2010,9,67.1913642152,1.10783354725,106.0,9.0
1266,Danilo Gallinari,Knicks,2009-2010,9,95.215663758,1.68335240448,41.0,5.0
1314,Michael Beasley,Heat,2009-2010,9,25.786404843,0.257523805684,292.0,17.0
1490,Rashard Lewis,Magic,2009-2010,9,97.968387535,1.73988350315,34.0,4.0
1853,Josh Howard,"Mavericks, Wizards",2009-2010,9,-0.709650994197,-0.286610393046,425.0,29.0
2001,Richard Jefferson,Spurs,2009-2010,9,23.6063877209,0.212754052885,308.0,19.0
2150,Andrei Kirilenko,Jazz,2009-2010,9,64.5931916872,1.05447637834,116.0,10.0
2208,Anthony Tolliver,"Trail Blazers, Warriors",2009-2010,9,60.8374441298,0.977346759489,131.0,11.0
2366,Grant Hill,Suns,2009-2010,9,24.6765527237,0.234731413587,302.0,18.0
2484,Ryan Gomes,Timberwolves,2009-2010,9,17.3440386542,0.0841478062616,335.0,22.0
2707,Omri Casspi,Kings,2009-2010,9,8.54437837019,-0.0965657356767,382.0,26.0
2775,Nicolas Batum,Trail Blazers,2009-2010,9,36.7501864594,0.482680657764,242.0,14.0
2785,Marvin Williams,Hawks,2009-2010,9,19.2200207924,0.122673768158,329.0,21.0
2861,Mike Dunleavy,Pacers,2009-2010,9,8.84505017644,-0.090391012413,380.0,25.0
2990,Hakim Warrick,"Bucks, Bulls",2009-2010,9,-39.239882485,-1.07788350811,633.0,36.0
3134,Martell Webster,Trail Blazers,2009-2010,9,30.0513517893,0.345110558349,273.0,16.0
3264,Travis Outlaw,"Trail Blazers, Clippers",2009-2010,9,-16.0743873823,-0.602147111967,503.0,33.0
3342,Quentin Richardson,Heat,2009-2010,9,50.8341342777,0.771914561413,180.0,13.0
3359,Chase Budinger,Rockets,2009-2010,9,8.48272324033,-0.0978319114763,383.0,27.0
3374,Matt Barnes,Magic,2009-2010,9,35.2542583242,0.451959645467,246.0,15.0
3485,DeMar DeRozan,Raptors,2009-2010,9,-37.7218467701,-1.04670848521,622.0,35.0
3533,Donte Greene,Kings,2009-2010,9,-9.23390798245,-0.461668136529,466.0,31.0
3548,Andres Nocioni,Kings,2009-2010,9,-0.351492859834,-0.279255106257,421.0,28.0
3765,Devin Brown,"Hornets, Bulls",2009-2010,9,-11.5876813437,-0.510006220876,475.0,32.0
3905,Ryan Anderson,Magic,2009-2010,9,-8.51557988492,-0.446916247184,463.0,30.0
4767,Vladimir Radmanovic,"Bobcats, Warriors",2009-2010,9,-24.0443869823,-0.765822391519,544.0,34.0
4936,Thabo Sefolosha,Thunder,2009-2010,9,16.6891696919,0.0706991405335,339.0,23.0
5466,Austin Daye,Pistons,2009-2010,9,-53.653315641,-1.37388386187,695.0,40.0
5724,Rodney Carney,Sixers,2009-2010,9,-40.214054972,-1.09788952594,642.0,37.0
5984,Stephen Graham,Bobcats,2009-2010,9,-68.8610480377,-1.68619628048,730.0,42.0
5985,Joey Graham,Nuggets,2009-2010,9,-70.5695937911,-1.72128369803,733.0,43.0
6262,Julian Wright,Hornets,2009-2010,9,-54.5825772571,-1.39296757109,699.0,41.0
6357,Ime Udoka,Kings,2009-2010,9,-52.7499331397,-1.3553316171,689.0,39.0
6463,Eduardo Najera,"Nets, Mavericks",2009-2010,9,-40.9406952759,-1.11281211827,645.0,38.0
41,Kevin Durant,Thunder,2010-2011,9,132.198594835,2.44284950443,7.0,1.0
97,Carmelo Anthony,"Nuggets, Knicks",2010-2011,9,93.1461889232,1.64085279481,47.0,5.0
402,Danny Granger,Pacers,2010-2011,9,95.6506529716,1.69228552678,38.0,3.0
559,Michael Beasley,Timberwolves,2010-2011,9,25.1740330565,0.244947879915,296.0,18.0
599,Paul Pierce,Celtics,2010-2011,9,93.1792320575,1.64153138257,46.0,4.0
818,Luol Deng,Bulls,2010-2011,9,100.146694558,1.78461813662,29.0,2.0
1141,Gerald Wallace,"Bobcats, Trail Blazers",2010-2011,9,85.4144393703,1.48207031889,60.0,6.0
1147,Danilo Gallinari,"Knicks, Nuggets",2010-2011,9,62.9467816391,1.02066500589,123.0,8.0
1222,Wilson Chandler,"Knicks, Nuggets",2010-2011,9,77.2759139571,1.31493412203,74.0,7.0
1693,Jeff Green,"Thunder, Celtics",2010-2011,9,23.8798247764,0.218369471798,306.0,19.0
1962,Nicolas Batum,Trail Blazers,2010-2011,9,58.3137356684,0.925518816118,142.0,9.0
2084,Corey Maggette,Bucks,2010-2011,9,-16.5193118276,-0.611284268381,504.0,28.0
2204,Andrei Kirilenko,Jazz,2010-2011,9,57.6833806938,0.91257358,144.0,10.0
2205,Rashard Lewis,"Magic, Wizards",2010-2011,9,47.7954066291,0.709509966388,193.0,12.0
2403,Mike Dunleavy,Pacers,2010-2011,9,48.9740862148,0.733715828419,188.0,11.0
2452,Trevor Ariza,Hornets,2010-2011,9,46.9418207261,0.691980365598,196.0,13.0
2601,Jared Dudley,Suns,2010-2011,9,40.5364283903,0.560436521955,227.0,14.0
2665,Marvin Williams,Hawks,2010-2011,9,12.2342042411,-0.0207899124349,355.0,22.0
2916,Chase Budinger,Rockets,2010-2011,9,29.0876938873,0.325320472476,278.0,16.0
3016,Gerald Henderson,Bobcats,2010-2011,9,-21.7074204109,-0.717829458512,529.0,29.0
3198,Travis Outlaw,Nets,2010-2011,9,-14.7470309512,-0.574887959415,500.0,27.0
3490,Omri Casspi,Kings,2010-2011,9,23.5577184419,0.211754560007,309.0,20.0
3624,Kyle Korver,Bulls,2010-2011,9,28.550821899,0.314295042464,280.0,17.0
4145,Matt Bonner,Spurs,2010-2011,9,34.3879387495,0.434168540613,251.0,15.0
4199,Mickael Pietrus,"Magic, Suns",2010-2011,9,-4.03078380933,-0.3548145799,440.0,25.0
4276,Shawne Williams,Knicks,2010-2011,9,19.2337969077,0.122956680282,328.0,21.0
4378,Christian Eyenga,Cavaliers,2010-2011,9,-26.7173123521,-0.820714716375,558.0,32.0
4471,Matt Barnes,Lakers,2010-2011,9,-3.34049912687,-0.340638601978,437.0,24.0
4869,Andres Nocioni,76ers,2010-2011,9,-26.218289971,-0.810466581891,554.0,31.0
4970,Alonzo Gee,"Spurs, Wizards, Cavaliers",2010-2011,9,-50.959407284,-1.31856062153,682.0,38.0
5032,Donte Greene,Kings,2010-2011,9,-32.1781014967,-0.932859789735,597.0,33.0
5126,Al-Farouq Aminu,Clippers,2010-2011,9,-39.4138874237,-1.08145694705,636.0,35.0
5189,Mike Miller,Heat,2010-2011,9,1.08396041744,-0.249776031196,416.0,23.0
5404,Joey Graham,Cavaliers,2010-2011,9,-63.6869732843,-1.57993929501,719.0,40.0
5406,Gary Forbes,Nuggets,2010-2011,9,-56.2598891077,-1.42741355601,707.0,39.0
5484,Josh Childress,Suns,2010-2011,9,-68.3449342105,-1.67559714884,729.0,41.0
5581,James Posey,Pacers,2010-2011,9,-8.83604729642,-0.453497501362,464.0,26.0
5591,Henry Walker,Knicks,2010-2011,9,-23.562874942,-0.755933856795,542.0,30.0
5945,Matt Carroll,Bobcats,2010-2011,9,-80.7978136223,-1.93133474248,737.0,43.0
6199,Luke Harangody,"Celtics, Cavaliers",2010-2011,9,-35.7809592092,-1.00684959813,613.0,34.0
6282,Derrick Brown,"Bobcats, Knicks",2010-2011,9,-42.8839906515,-1.15272045325,655.0,36.0
6355,Julian Wright,Raptors,2010-2011,9,-45.464586165,-1.20571665316,664.0,37.0
6433,Damien Wilkins,Hawks,2010-2011,9,-71.1490375068,-1.73318339902,734.0,42.0
37,Kevin Durant,Thunder,2011-2012,9,145.961012422,2.72548032737,5.0,1.0
214,Carmelo Anthony,Knicks,2011-2012,9,64.5792947414,1.05419098479,117.0,5.0
627,Danny Granger,Pacers,2011-2012,9,88.6887746509,1.54931345181,53.0,3.0
1212,Luol Deng,Bulls,2011-2012,9,98.6714168479,1.75432121018,33.0,2.0
1276,Corey Maggette,Bobcats,2011-2012,9,-6.323758558,-0.401904078248,453.0,17.0
1362,Danilo Gallinari,Nuggets,2011-2012,9,53.5025678114,0.826714640022,162.0,8.0
1448,Al Harrington,Nuggets,2011-2012,9,59.2346711827,0.944431536986,137.0,7.0
1547,Nicolas Batum,Trail Blazers,2011-2012,9,74.0202395529,1.24807421676,84.0,4.0
1567,Gerald Wallace,"Trail Blazers, Nets",2011-2012,9,61.3082813092,0.987016070761,128.0,6.0
1877,Tayshaun Prince,Pistons,2011-2012,9,-0.389529378524,-0.280036240277,422.0,16.0
1986,Mike Dunleavy,Bucks,2011-2012,9,45.8073707277,0.668682821063,202.0,9.0
2279,Michael Beasley,Timberwolves,2011-2012,9,-17.8204037966,-0.63800404284,510.0,21.0
2757,Marvin Williams,Hawks,2011-2012,9,24.6887928786,0.234982782581,301.0,11.0
2986,Linas Kleiza,Raptors,2011-2012,9,9.21371476959,-0.082819960547,377.0,14.0
3235,Danny Green,Spurs,2011-2012,9,38.6507408546,0.521711245914,234.0,10.0
3382,Derrick Williams,Timberwolves,2011-2012,9,-12.4600665304,-0.527921891702,481.0,18.0
3385,Steve Novak,Knicks,2011-2012,9,10.1316934384,-0.0639679627071,369.0,13.0
3463,Josh Howard,Jazz,2011-2012,9,-23.9322076972,-0.76351863032,543.0,24.0
3727,Derrick Brown,Bobcats,2011-2012,9,-36.3989857987,-1.01954165332,614.0,28.0
3808,Kawhi Leonard,Spurs,2011-2012,9,19.7777295827,0.134127111538,326.0,12.0
4293,Omri Casspi,Cavaliers,2011-2012,9,-26.8497156046,-0.823433805515,559.0,25.0
4377,Martell Webster,Timberwolves,2011-2012,9,-21.9308593765,-0.722418095524,532.0,23.0
4515,Lamar Odom,Mavericks,2011-2012,9,-37.1425633095,-1.03481207528,619.0,29.0
4642,Hakim Warrick,Suns,2011-2012,9,-86.4628269573,-2.04767385011,739.0,35.0
4858,Mike Miller,Heat,2011-2012,9,7.59782518947,-0.116004551767,389.0,15.0
4874,Al-Farouq Aminu,Hornets,2011-2012,9,-13.0579112718,-0.540199483932,489.0,19.0
4971,Henry Walker,Knicks,2011-2012,9,-20.2452558764,-0.687801829785,524.0,22.0
5279,Donte Greene,Kings,2011-2012,9,-46.8422761532,-1.23400947691,670.0,30.0
5312,Xavier Henry,"Grizzlies, Hornets",2011-2012,9,-34.7482345355,-0.985641127842,608.0,27.0
5848,Vladimir Radmanovic,Hawks,2011-2012,9,-17.0233922688,-0.621636277323,508.0,20.0
5987,Travis Outlaw,Kings,2011-2012,9,-63.021024665,-1.56626309277,717.0,33.0
6101,Anthony Tolliver,Timberwolves,2011-2012,9,-30.169545048,-0.891611225777,586.0,26.0
6543,Sam Young,"Grizzlies, 76ers",2011-2012,9,-67.5797979457,-1.65988398719,726.0,34.0
6672,Josh Childress,Suns,2011-2012,9,-61.2393026773,-1.52967289715,714.0,32.0
6757,Sasha Pavlovic,Celtics,2011-2012,9,-53.298813338,-1.36660365278,692.0,31.0
6838,Ryan Gomes,Clippers,2011-2012,9,-89.2805467818,-2.10553973507,740.0,36.0
36,Kevin Durant,Thunder,2012-2013,9,157.886413095,2.97038539475,2.0,1.0
993,Luol Deng,Bulls,2012-2013,9,75.1932767997,1.27216420533,80.0,3.0
1059,Danilo Gallinari,Nuggets,2012-2013,9,87.7435909739,1.52990276042,54.0,2.0
1778,Wilson Chandler,Nuggets,2012-2013,9,37.4933208966,0.497941980583,239.0,9.0
1837,Jeff Green,Celtics,2012-2013,9,20.7944513885,0.155006940163,319.0,11.0
1967,Andrei Kirilenko,Timberwolves,2012-2013,9,57.9377081422,0.917796555948,143.0,5.0
2638,Mike Dunleavy,Bucks,2012-2013,9,53.388146679,0.824364839297,163.0,6.0
2656,Caron Butler,Clippers,2012-2013,9,35.1320027426,0.449448953183,247.0,10.0
2711,Matt Barnes,Clippers,2012-2013,9,60.7290910849,0.975121575574,132.0,4.0
3085,Trevor Ariza,Wizards,2012-2013,9,41.1307519647,0.572641802014,223.0,8.0
3131,Antawn Jamison,Lakers,2012-2013,9,15.8581936412,0.0536338652215,343.0,12.0
3192,Dorell Wright,Sixers,2012-2013,9,46.6355979192,0.685691644638,198.0,7.0
3193,Harrison Barnes,Warriors,2012-2013,9,-2.93198317373,-0.332249145743,433.0,18.0
3341,Tony Allen,Grizzlies,2012-2013,9,8.40524344899,-0.0994230692108,385.0,16.0
3404,Kyle Singler,Pistons,2012-2013,9,8.43787626013,-0.0987529080121,384.0,15.0
3667,Maurice Harkless,Magic,2012-2013,9,-6.46259704436,-0.404755324071,455.0,19.0
3761,Wesley Johnson,Suns,2012-2013,9,-24.2873682298,-0.770812357091,546.0,22.0
3901,Marcus Morris,"Rockets, Suns",2012-2013,9,-1.44450343782,-0.301701633344,426.0,17.0
4112,Earl Clark,Lakers,2012-2013,9,14.8454592197,0.0328359232063,346.0,13.0
4165,Marvin Williams,Jazz,2012-2013,9,-7.04607225704,-0.416737817589,457.0,20.0
4314,Gerald Green,Pacers,2012-2013,9,-35.1533709925,-0.993961181316,610.0,27.0
4497,Luc Mbah a Moute,Bucks,2012-2013,9,-12.6064979287,-0.530929068771,484.0,21.0
4557,Cartier Martin,Wizards,2012-2013,9,-46.0493895475,-1.21772642253,667.0,29.0
5039,Boris Diaw,Spurs,2012-2013,9,10.056723765,-0.0655075715994,372.0,14.0
5705,Landry Fields,Raptors,2012-2013,9,-31.89944719,-0.927137227145,596.0,24.0
6102,Anthony Tolliver,Hawks,2012-2013,9,-30.5703420095,-0.899842161537,587.0,23.0
6143,Omri Casspi,Cavaliers,2012-2013,9,-34.2474177053,-0.975356141794,606.0,25.0
6194,Luke Babbitt,Trail Blazers,2012-2013,9,-34.7246209313,-0.985156188889,607.0,26.0
6249,Victor Claver,Trail Blazers,2012-2013,9,-38.619497178,-1.06514301329,628.0,28.0
6319,DeQuan Jones,Magic,2012-2013,9,-67.7392462723,-1.66315848541,727.0,31.0
6590,Richard Jefferson,Warriors,2012-2013,9,-75.3439735984,-1.8193323792,735.0,32.0
6731,Sam Young,Pacers,2012-2013,9,-64.4308203472,-1.59521525261,720.0,30.0
923,Jeff Green,Celtics,2013-2014,9,37.1084365949,0.490037833927,240.0,11.0
1080,Luol Deng,"Bulls, Cavaliers",2013-2014,9,51.330707386,0.782112396593,175.0,6.0
1350,Tobias Harris,Magic,2013-2014,9,11.169297314,-0.042659291072,362.0,16.0
1494,Gerald Henderson,Bobcats,2013-2014,9,10.6616221914,-0.0530851219119,365.0,17.0
1606,Wilson Chandler,Nuggets,2013-2014,9,45.8779376693,0.670132013593,201.0,9.0
1842,Kawhi Leonard,Spurs,2013-2014,9,64.745262673,1.05759937236,114.0,4.0
2063,Khris Middleton,Bucks,2013-2014,9,47.3415624524,0.700189630603,194.0,7.0
2343,Mike Dunleavy,Bulls,2013-2014,9,68.7598540902,1.14004471809,100.0,2.0
2424,DeMarre Carroll,Hawks,2013-2014,9,75.0434664193,1.26908763606,81.0,1.0
2636,Caron Butler,"Bucks, Thunder",2013-2014,9,32.0967807286,0.387116351355,263.0,12.0
2660,Shawn Marion,Mavericks,2013-2014,9,51.3704080889,0.782927707005,174.0,5.0
2869,Matt Barnes,Clippers,2013-2014,9,68.0948487992,1.12638788844,102.0,3.0
2958,Marcus Morris,Suns,2013-2014,9,9.34378562078,-0.0801487705848,376.0,18.0
3035,Kyle Singler,Pistons,2013-2014,9,23.3728402672,0.20795782369,310.0,13.0
3086,Harrison Barnes,Warriors,2013-2014,9,1.35453205757,-0.244219457662,414.0,20.0
3129,PJ Tucker,Suns,2013-2014,9,41.2701595737,0.57550473558,222.0,10.0
3240,Marvin Williams,Jazz,2013-2014,9,17.5578259363,0.0885382322243,333.0,15.0
3286,Wesley Johnson,Lakers,2013-2014,9,46.1129121405,0.674957548623,199.0,8.0
3655,Danny Granger,"Pacers, 76ers, Clippers",2013-2014,9,-10.7771024489,-0.493359830177,471.0,21.0
3751,Derrick Williams,"Kings, Timberwolves",2013-2014,9,-27.1685395825,-0.829981309445,564.0,31.0
3801,Michael Beasley,Heat,2013-2014,9,-33.5634769605,-0.961310445657,603.0,32.0
4235,Al-Farouq Aminu,Pelicans,2013-2014,9,5.48535962749,-0.159387037182,402.0,19.0
4464,Jordan Hamilton,"Nuggets, Rockets",2013-2014,9,-13.8848745305,-0.557182350852,494.0,23.0
